93428|mahboobeh-abdoljabbari|محبوبه عبدالجباری|روانشناس|زوج درمانگر,مشاور فردی,روان درمانگر,مشاور ازدواج|تهران|هروی|4.9|16|حضوری,تلفنی,آنلاین
84464|nadereh-asadinezhad|نادره اسعدی نژاد|روانشناس|مشاور فردی,سکس تراپیست,زوج درمانگر|تهران|سعادت آباد|4.8|33|حضوری,تلفنی,آنلاین
62566|azita-daneshvarifard|آزیتا دانشوری فرد|روانشناس|روانشناس کودک|تهران|میدان ونک|5|27|حضوری
93797|ramin-mohammadi|رامین محمدی|روانشناس|مشاور ازدواج,مشاور فردی|قزوین|بلوار مدرس|5|13|حضوری
85269|marjan-sheikhsajjadiyeh|مرجان شیخ سجادیه|روانشناس|مشاور ازدواج,مشاور فردی|اصفهان|بعد از چهارراه آپادانا|5|18|حضوری,تلفنی,آنلاین
52455|shervin-zanjani|دکتر شروین زنجانی|روانشناس|مشاور ازدواج,زوج درمانگر,مشاور فردی,روان درمانگر|تبریز|چهارراه آبرسان|5|56|حضوری,تلفنی
56776|maliheh-ahmadi-beni|ملیحه احمدی بنی|روانشناس|مشاور فردی,مشاوره نوجوان|اصفهان|سه راه سیمین|5|22|حضوری
61282|elham-abdollahi-seno|الهام عبداللهی سنو|روانشناس|مشاور خانواده,مشاور فردی,مشاوره نوجوان,مشاور ازدواج|مشهد|شهرک غرب||0|حضوری
62003|shahzad-shojaeizad|شهزاد شجاعی زاد|روانشناس|روانشناس بالینی|بوشهر|خیابان مدرس|5|62|حضوری,آنلاین
76363|ameneh-ajorbandian|آمنه (مهتاب) آجربندیان|روانشناس|زوج درمانگر,مشاور ازدواج,مشاور خانواده,مشاور فردی|تهران|جردن|5|6|حضوری,تلفنی,آنلاین
17506|rahim-rahmati|دکتر رحیم رحمتی|روانشناس|زوج درمانگر,سکس تراپیست,مشاور ازدواج|تهران|بلوار نلسون ماندلا|4.9|234|حضوری,تلفنی,آنلاین
53715|yeganeh-mohammadi|یگانه محمدی|روانشناس|مشاوره نوجوان,روانشناس کودک|مشهد|بلوار وکیل آباد|5|25|حضوری,تلفنی,آنلاین
1326|farzaneh-bidari|دکتر فرزانه بیداری|روانشناس|زوج درمانگر|تهران|سعادت آباد|5|24|حضوری,آنلاین
62370|arash-rahro-mehrabani|آرش رهرو مهربانی|روانشناس|مشاور فردی|تهران|میدان ونک|5|38|حضوری,تلفنی,آنلاین
79422|leila-bahiraei|دکتر لیلا بحیرائی|روانشناس|مشاور خانواده,زوج درمانگر|تهران|میدان رسالت|5|13|حضوری,تلفنی
91821|seyyedmojtaba-robatjazi|سید مجتبی رباط جزی|روانشناس|زوج درمانگر,مشاور فردی,مشاوره نوجوان|تهران|سعادت آباد|5|2|حضوری,تلفنی,آنلاین
46441|seyyedmohammadreza-miremadi|سید محمدمرصاد میرعمادی|روانشناس|مشاور ازدواج,روان درمانگر|ساری|خیابان پیام نور|4.9|57|حضوری,تلفنی,آنلاین
13528|seyyedabolghasem-mehrinezhad|دکتر سید ابوالقاسم مهری نژاد|روانشناس|سکس تراپیست,روانکاو,مشاور ازدواج,زوج درمانگر|تهران|شهرک غرب|4.1|35|حضوری
90675|maryam-kazemi|دکتر مریم کاظمی|روانشناس|سکس تراپیست,مشاور ازدواج|نجف آباد|خیابان امام|5|29|حضوری,تلفنی,آنلاین
34707|parisa-zaboli|دکتر پریسا زابلی|روانشناس|مشاور فردی|تهران|کارگر شمالی|4.9|89|حضوری,آنلاین
54625|shirin-rabbani|دکتر شیرین ربانی|روانشناس|مشاور خانواده,مشاور فردی,زوج درمانگر,مشاور ازدواج|تهران|تهرانپارس|5|91|حضوری,تلفنی,آنلاین
84427|neda-mehrandish|دکتر ندا مهراندیش|روانشناس|زوج درمانگر,مشاور خانواده,مشاور ازدواج|تهران|پاسداران|5|96|حضوری,تلفنی,آنلاین
