85075|mahya-minaei-tehrani|محیا مینایی تهرانی|روانشناس|روانشناس کودک|تهران|جنت آباد مرکزی|4.6|39|حضوری,آنلاین
53349|narges-dezhkami|نرگس دژکامی|روانشناس|مشاور ازدواج|اصفهان|خیابان شیخ صدوق شمالی|5|80|حضوری,آنلاین
44193|fattaneh-hasani-barsari|فتانه حسنی برسری|روانشناس|مشاور فردی|قزوین|فردوسی جنوبی|5|20|حضوری,تلفنی,آنلاین
87058|fatemeh-shirvaninasab|فاطمه شیروانی نسب|روانشناس|مشاوره نوجوان|شیراز|بعد از فلکه قصرالدشت|4.9|35|حضوری,آنلاین
60807|akramsadat-seyyedaghaei-naserkiadeh|اکرم سادات سیدآقایی|روانشناس|زوج درمانگر,روان درمانگر|رشت|خیابان حافظ|4.9|52|حضوری,تلفنی
54021|akram-kordloo|اکرم کردلو|روانشناس|زوج درمانگر,مشاور ازدواج,روانشناس کودک,مشاوره نوجوان|شهریار|خیابان ولیعصر|4.8|138|حضوری,تلفنی
59950|ahmad-dehghani|احمد دهقانی|روانشناس|روانشناس بالینی,زوج درمانگر,مشاور فردی,مشاور ازدواج|شهرکرد|سعدی غربی|4.9|44|حضوری
35448|maryam-behnoodkia|مریم بهنودکیا|روانشناس|زوج درمانگر|اصفهان|رباط اول|4.9|64|حضوری,تلفنی,آنلاین
41791|fereshteh-karamooz-mashhadi|فرشته کارآموز مشهدی|روانشناس|زوج درمانگر,مشاور فردی|رشت|گلسار|5|42|حضوری,تلفنی
90169|molood-rahimi|مولود رحیمی|روانشناس|زوج درمانگر|اصفهان|خیابان مرداویج|5|38|حضوری
60297|nazila-mazruei|دکتر نازیلا مزروعی|روانشناس|مشاور فردی,روان درمانگر,مشاوره نوجوان,روانشناس کودک|تبریز|ائل گلی|5|312|حضوری,تلفنی,آنلاین
56776|maliheh-ahmadi-beni|ملیحه احمدی بنی|روانشناس|مشاور فردی,مشاوره نوجوان|اصفهان|سه راه سیمین|5|22|حضوری
62177|adineh-salimi-nadem|آدینه سلیمی نادم|روانشناس|مشاور فردی,زوج درمانگر|لاهیجان|خیابان ۲۲ آبان|5|45|حضوری,تلفنی,آنلاین
81510|fatemeh-laroeiarani|فاطمه لاروئی ارانی|روانشناس|مشاور فردی,مشاور تحصیلی,مشاوره نوجوان,روانشناس کودک|ورامین|بلوار شهید باهنر|5|167|حضوری,آنلاین
89821|mari-pahlavani|ماری پهلوانی|روانشناس|روانشناس کودک,مشاوره نوجوان|بابلسر|خیابان امام خمینی|4.7|3|حضوری,تلفنی,آنلاین
82127|faranak-shircharandabi|فرانک چرندابی|روانشناس|مشاور خانواده,مشاور فردی|تبریز|۱۷ شهریور جدید|5|46|حضوری
50376|tahereh-harsij|طاهره هرسیج|روانشناس|مشاوره نوجوان,مشاور فردی|تهران|پاسداران|4.9|116|حضوری,تلفنی,آنلاین
81516|mahboubeh-hallajisani|دکتر محبوبه حلاجی ثانی|روانشناس|زوج درمانگر|تنکابن|خیابان فرهنگ|4.9|59|حضوری,آنلاین
79417|maryam-shahab|دکتر مریم شهاب|روانشناس|مشاوره نوجوان,روان درمانگر|اردبیل|چهارراه ججین|4.8|22|حضوری,تلفنی,آنلاین
83196|fahimeh-bidast|فهیمه بیدست|روانشناس|روانکاو,روان درمانگر|یزد|صفاییه|4.7|24|حضوری,تلفنی,آنلاین
56181|seyyedmohammadreza-hoseini6|دکتر سید محمدرضا حسینی|روانشناس|روان درمانگر|اهواز|کیانپارس|5|40|حضوری,آنلاین
95257|fereshteh-panjehpoor|فرشته پنجه پور|روانشناس|روانکاو|اصفهان|خیابان آپادانا اول|5|8|حضوری,آنلاین
86199|fatemeh-anahideh|دکتر فاطمه آناهیده|روانشناس|مشاور فردی,روان درمانگر,زوج درمانگر,مشاوره نوجوان|رشت|چهارراه گلسار|5|463|حضوری,تلفنی,آنلاین
51736|roya-azadi|دکتر رویا آزادی|روانشناس|زوج درمانگر,مشاوره نوجوان|بابلسر|بلوار شریفی|4.9|48|حضوری,تلفنی,آنلاین
61467|elaheh-andisheh|الهه اندیشه|روانشناس|روانشناس بالینی,مشاور خانواده,روانشناس کودک,روان درمانگر|شاهرود|خیابان ۲۲ بهمن|4.8|35|حضوری,آنلاین
