56674|farzin-raeisi|فرزین رئیسی|روانشناس|زوج درمانگر,مشاور خانواده|کرج|میدان شهدا|4.9|31|حضوری,تلفنی,آنلاین
90281|zahra-amraji|زهرا امرجی|روانشناس|روان درمانگر|لاهیجان|شیشه گران|5|47|حضوری,آنلاین
17505|saeed-babaei|دکتر سعید بابایی|روانشناس|زوج درمانگر|تهران|سعادت آباد|4.6|9|حضوری,تلفنی,آنلاین
48433|zeinab-mokarrami|زینب مکرمی|روانشناس|زوج درمانگر,مشاور فردی,روانشناس بالینی|پردیس|میدان امام خمینی|4.8|185|حضوری,آنلاین
95182|sepideh-jelvani-esfahani|سپیده جلوانی اصفهانی|روانشناس|مشاور ازدواج|اصفهان|خیابان مصلی|5|52|حضوری,تلفنی,آنلاین
80182|mansooreh-honarkar|منصوره هنرکار|روانشناس|مشاور خانواده|کرج|بلوار طالقانی جنوبی|4.9|150|حضوری,تلفنی,آنلاین
63424|pedram-ashoori|پدرام عاشوری|روانشناس|سکس تراپیست,زوج درمانگر,مشاور ازدواج,مشاور ترک اعتیاد|رشت|چهارراه گلسار|4.6|24|حضوری,آنلاین
94126|rashin-rostami|راشین رستمی|روانشناس|روانشناس بالینی|اصفهان|شیخ صدوق شمالی|5|13|حضوری,آنلاین
52141|maryam-adloo|مریم عدلو|روانشناس|مشاور خانواده,مشاور فردی,روانشناس کودک,مشاوره نوجوان|شیراز|عفیف آباد|4.8|111|حضوری,تلفنی,آنلاین
67410|roghayeh-seyyedi-sadr|رقیه سیدی صدر|روانشناس|زوج درمانگر,مشاور خانواده,مشاور ازدواج|تبریز|نبش چهارراه آبرسان|5|89|حضوری,تلفنی,آنلاین
81522|erfan-abdollahi|عرفان عبدالهی چیرانی|روانشناس|روان درمانگر,روانکاو|رشت|پل بوسار|4.9|46|حضوری,آنلاین
95311|laleh-shams-yoosefi|دکتر لاله شمس یوسفی|روانشناس|روانشناس کودک,مشاوره نوجوان|تهران|جردن|5|1|حضوری,تلفنی,آنلاین
90360|zahra-taghavi|زهرا تقوی|روانشناس|روانشناس کودک,مشاوره نوجوان|مشهد|بعد از پنج راه سناباد|5|58|حضوری,آنلاین
56213|fatemeh-soleymani-namaghi|دکتر فاطمه سلیمانی نامقی|روانشناس|مشاور ازدواج,زوج درمانگر|گرگان|اوایل مرداد مرکزی|4.8|43|حضوری,آنلاین
81659|shirkoo-fathollahnezhad|شیرکو فتح اله نژاد|روانشناس|سکس تراپیست|بوکان|بلوار کردستان|4.8|25|حضوری,تلفنی,آنلاین
87915|hadissadat-sajjadi|حدیث السادات سجادی|روانشناس|مشاور ازدواج,زوج درمانگر|اصفهان|خیابان شریعتی|4.9|69|حضوری,آنلاین
19028|samaneh-noori|سمانه نوری علویجه|روانشناس|مشاور ازدواج|فولادشهر|بلوار شهید مطهری|5|2|حضوری,تلفنی
