90815|aram-mahzari|آرام محضری|روانشناس|روان درمانگر,مشاور فردی|تهران|چهارراه فرمانیه|5|12|حضوری,تلفنی,آنلاین
70613|sara-poorgeravand|سارا پورگراوند|روانشناس|مشاور فردی|تهران|یاخچی آباد||0|حضوری,تلفنی
59332|narjes-abedini|نرجس عابدینی|روانشناس|مشاوره نوجوان,روانشناس کودک|قائمشهر|خیابان ساری|5|68|حضوری,آنلاین
79489|ali-bakhshi|علی بخشی|روانشناس|روان درمانگر|تهران|ونک|5|83|حضوری,تلفنی,آنلاین
85936|marzieh-mansoori-habibabadi|دکتر مرضیه منصوری حبیب آبادی|روانشناس|مشاور فردی,روان درمانگر|اصفهان|خیابان شمس آبادی|4.9|11|حضوری,تلفنی,آنلاین
34324|fatemeh-samani|دکتر فاطمه ثمنی|روانشناس|مشاور ازدواج,مشاور تحصیلی,مشاور خانواده,روانشناس بالینی|تهران|خیابان پیروزی|4.8|192|حضوری,تلفنی,آنلاین
95213|maryam-jamali-fashi|مریم جمالی فشی|روانشناس|مشاور فردی,روانشناس کودک,مشاوره نوجوان,مشاور خانواده|تهران|خیابان فداییان اسلام|5|15|حضوری,تلفنی,آنلاین
64164|tina-yoosefpoor-saghaei|تینا یوسف پور سقایی|روانشناس|زوج درمانگر,مشاور ازدواج|قزوین|فلکه دوم کوثر|4.8|72|حضوری,آنلاین
59576|soroush-golestanifar|دکتر سروش گلستانی فر|روانشناس|مشاور فردی,مشاوره نوجوان,سکس تراپیست,زوج درمانگر|اهواز|کیانپارس|4.7|39|حضوری,آنلاین
90555|shirin-hadavand|شیرین هداوند|روانشناس|مشاور فردی|تهران|خیابان شریعتی|5|32|حضوری,آنلاین
54162|elaheh-nemati|الهه نعمتی|روانشناس|روانکاو|تهران|زعفرانیه|5|41|حضوری,آنلاین
90627|yasaman-safakermanshahi|دکتر یاسمن صفاکرمانشاهی|روانشناس|زوج درمانگر,مشاوره توسعه‌فردی|تهران|بزرگراه صدر|5|51|حضوری,تلفنی,آنلاین
71372|sahar-tavakkoli|سحر توکلی|روانشناس|روانشناس کودک|شیراز|معالی آباد|4.9|178|حضوری,آنلاین
35449|masoomeh-hamed-maghased|معصومه حامد مقاصد|روانشناس|سکس تراپیست,روان درمانگر,مشاور خانواده,مشاور ترک اعتیاد|تهران|پیروزی|4.9|277|حضوری
59574|neda-alaeinejad|دکتر ندا علایی نژاد|روانشناس|نوروفیدبک و نوروتراپی,روانشناس کودک|اصفهان|آمادگاه|5|29|حضوری,تلفنی,آنلاین
54026|foroogh-banakar|فروغ بناکار|روانشناس|زوج درمانگر|مشهد|بلوار فردوسی|4.8|96|حضوری,تلفنی,آنلاین
53148|simin-rezavand-zayeri|سیمین رضاوند زایری|روانشناس|زوج درمانگر|تهران|مرزداران شرق|4.8|134|حضوری,تلفنی,آنلاین
95154|maryam-heidari-rad|مریم حیدری راد|روانشناس|مشاور فردی|تهران|خیابان آذربایجان غربی|5|8|حضوری,آنلاین
57714|azar-askari|آذر عسکری|روانشناس|روان درمانگر,روانشناس کودک,مشاور خانواده|شیراز|اردیبهشت غربی|5|77|حضوری,تلفنی,آنلاین
91074|fakhrolsadat-miralaei|فخرالسادات میراعلایی|روانشناس|مشاوره نوجوان,روانشناس کودک,مشاور فردی,روانشناس بالینی|کرج|چهارراه طالقانی|5|268|حضوری,تلفنی,آنلاین
78768|hesam-mardanehvar|حسام مردانه وار|روانشناس|روان درمانگر,مشاور فردی|تبریز|مرزداران|4.9|9|حضوری,تلفنی,آنلاین
34436|elaheh-khosroanjam|الهه خسروانجم|روانشناس|مشاور ازدواج,زوج درمانگر,مشاور فردی|تهران|میدان کاج|4.8|67|حضوری,تلفنی,آنلاین
81663|nazanin-yeganeh|نازنین یگانه|روانشناس|مشاور فردی,مشاور خانواده|تهران|سعادت آباد|4.9|33|حضوری,تلفنی,آنلاین
48597|mansoor-alimahdi|دکتر منصور علی مهدی|روانشناس|مشاور خانواده,مشاور فردی,مشاوره توسعه‌فردی,روان درمانگر|تهران|سعادت آباد|4.9|27|
